model name,data sizing,model im shape,13,18,23,28,33,38,43,48,53,58
"vit-b16-224-in21k fine tuned",BILINEAR,28,0.4706666767597198,0.7316666841506958,0.8674166798591614,0.9513333439826964,0.9386666417121888,0.944083333015442,0.9475833177566528,0.9492499828338624,0.9492499828338624,0.9486666917800904
"vit-b16-224-in21k fine tuned",TRIGO,28,0.2376666665077209,0.4020000100135803,0.5205833315849304,0.9513333439826964,0.6445833444595337,0.6371666789054871,0.6571666598320007,0.6489166617393494,0.6414999961853027,0.6504166722297668
"../saved_models/spectral-cnn-spectral-10-10imshape-[13, 13]-epoch-33-20241001-131028",TRIGO,13,0.8923,0.8903,0.8883,0.8855,0.8839,0.8827,0.8821,0.8808,0.8802,0.8799
"../saved_models/spectral-cnn-spectral-10-10imshape-[13, 13]-epoch-33-20241001-131028",BILINEAR,13,0.867,0.8871,0.8863,0.8855,0.8794,0.876,0.8746,0.8742,0.8733,0.873
"../saved_models/spectral-cnn-spectral-10-10imshape-[18, 18]-epoch-44-20241001-131510",TRIGO,18,0.8688,0.8914,0.894,0.8917,0.8902,0.8883,0.8867,0.8851,0.8851,0.8848
"../saved_models/spectral-cnn-spectral-10-10imshape-[18, 18]-epoch-44-20241001-131510",BILINEAR,18,0.8294,0.8862,0.8945,0.8917,0.8854,0.8846,0.883,0.8804,0.8793,0.8784
"../saved_models/spectral-cnn-spectral-10-10imshape-[23, 23]-epoch-33-20241001-131836",TRIGO,23,0.811,0.88,0.896,0.8961,0.895,0.8923,0.8915,0.8903,0.8886,0.8879
"../saved_models/spectral-cnn-spectral-10-10imshape-[23, 23]-epoch-33-20241001-131836",BILINEAR,23,0.7609,0.8702,0.892,0.8961,0.8931,0.8914,0.89,0.8867,0.8855,0.8832
"../saved_models/spectral-cnn-spectral-10-10imshape-[28, 28]-epoch-38-20241001-132239",TRIGO,28,0.7726,0.8776,0.8969,0.9008,0.8942,0.8886,0.8846,0.8814,0.8787,0.8771
"../saved_models/spectral-cnn-spectral-10-10imshape-[28, 28]-epoch-38-20241001-132239",BILINEAR,28,0.7174,0.8573,0.894,0.9008,0.8933,0.8875,0.8823,0.8761,0.8738,0.8706
"../saved_models/spectral-cnn-spectral-10-10imshape-[33, 33]-epoch-33-20241001-132608",TRIGO,33,0.6789,0.819,0.873,0.8896,0.8942,0.8961,0.8947,0.8934,0.8926,0.8915
"../saved_models/spectral-cnn-spectral-10-10imshape-[33, 33]-epoch-33-20241001-132608",BILINEAR,33,0.5735,0.7946,0.8661,0.8896,0.893,0.8928,0.8924,0.8886,0.8891,0.8885
"../saved_models/spectral-cnn-spectral-10-10imshape-[38, 38]-epoch-33-20241001-132947",TRIGO,38,0.6619,0.809,0.8653,0.8876,0.8945,0.8957,0.8965,0.8959,0.8953,0.8939
"../saved_models/spectral-cnn-spectral-10-10imshape-[38, 38]-epoch-33-20241001-132947",BILINEAR,38,0.526,0.7846,0.8569,0.8876,0.8934,0.8967,0.896,0.8934,0.8925,0.8933
"../saved_models/spectral-cnn-spectral-10-10imshape-[43, 43]-epoch-33-20241001-133323",TRIGO,43,0.5809,0.7547,0.8362,0.8726,0.8863,0.892,0.8945,0.8948,0.8936,0.8933
"../saved_models/spectral-cnn-spectral-10-10imshape-[43, 43]-epoch-33-20241001-133323",BILINEAR,43,0.4518,0.7214,0.8219,0.8726,0.8842,0.8906,0.8928,0.8928,0.8924,0.8905
"../saved_models/spectral-cnn-spectral-10-10imshape-[48, 48]-epoch-33-20241001-133703",TRIGO,48,0.4335,0.6993,0.8006,0.8519,0.873,0.8831,0.8896,0.8903,0.8928,0.8934
"../saved_models/spectral-cnn-spectral-10-10imshape-[48, 48]-epoch-33-20241001-133703",BILINEAR,48,0.302,0.6655,0.7891,0.8519,0.8721,0.8816,0.8875,0.892,0.8925,0.8921
